Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2019,2020,2021,2022,2023
Cote d'Ivoire,CIV,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,369631662.9,374405968.4,244529612.3,232256956.2,159247106.2
Cote d'Ivoire,CIV,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3364800,3314933.3,1822577.1,1804530.4,1785863.7
Cote d'Ivoire,CIV,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5688840.2,3160732.2,3393081,4365353.2,4349400.9
Cote d'Ivoire,CIV,United Kingdom,012,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8602117.5,66667597.8,56123019.1,75629818.8,93907064.2
Cote d'Ivoire,CIV,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,234000,9000,233773,302439.7,298439.7
Cote d'Ivoire,CIV,West African Development Bank - BOAD,957,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,23472821.5,26583117.3,28838127.5,31290687.9,36186168.2
Cote d'Ivoire,CIV,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3002568953.5,2440193184.9,1779368452.6,2135162739.5,2134566350.7
Cote d'Ivoire,CIV,World Bank-IBRD                         ,901,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,734000,1149000,2376492.8,3578650.8,3616690.9
Cote d'Ivoire,CIV,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,18013000,26695000,58034696.2,77925905.7,91710211.7
Djibouti,DJI,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4241767.7,4453636,5906489.9,5895108.8,6137168
Djibouti,DJI,Arab Fund for Economic & Social Development,921,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13967060.2,9898301,10806038.2,16488731.3,16480370.4
Djibouti,DJI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,19590403.7,15763008.2,119398384.1,124148466.2,128562854.3
Djibouti,DJI,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,110843.4,74195.6,130072.6,126391.3,122710
Djibouti,DJI,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,558695.4,269387,740486.7,820248.2,773618.4
Djibouti,DJI,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,4367378.8,4314378.8,4260378.8
Djibouti,DJI,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,421802.5,353179.8,366878.4,645728.4,637847.8
Djibouti,DJI,Islamic Dev. Bank,976,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7228530,8745359.4,7128908.8,7103274,6935134.3
Djibouti,DJI,Italy,006,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,5123788.3,5039118.4,4951994.3
Djibouti,DJI,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1936688.3,1005789.9,5214201.6,8484952.6,8349906.5
Djibouti,DJI,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4274093.4,4556208.3,2891739,2760405.6,2675572.3
Djibouti,DJI,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1445333.3,1019733.4,5221491.3,5150291.3,5172304.6
Djibouti,DJI,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,333000,159000,214263.2,263243.2,262243.2
Djibouti,DJI,Turkey,055,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3413000,0,2152666.7,2079666.7,1987666.7
Djibouti,DJI,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,697043.9,683973.8,670359
Djibouti,DJI,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,79649957.5,62391207.7,181942232.8,196022394,199040912.7
Djibouti,DJI,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6352000,7083000,8644345.7,10134196.1,10975511.4
Dominica,DMA,Barbados,329,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15555.6,16296.2,49444.4,48333.3,47222.2
Dominica,DMA,Belize,352,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,30000,30000,30000,30000,30000
Dominica,DMA,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1854814.9,5358518.6,2971160.5,4077530.8,2883901.1
Dominica,DMA,Caribbean Community (CARICOM),816,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,672000,674000,683421,680421,679421
Dominica,DMA,Caribbean Dev. Bank,906,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7915664.3,8176370.2,9850341.5,8334940.1,8687259.6
Dominica,DMA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3354563.5,3305993.4,3285400.3,3230923.5,3176446.8
Dominica,DMA,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1556000,1079000,1055333.3,1021333.3,987333.3
Dominica,DMA,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4106252.8,1424010.1,2834899.1,3796622.1,3756622.1
Dominica,DMA,Grenada,381,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,97407.5,94814.9,91481.5,88888.9,86296.3
Dominica,DMA,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,44213.8,44578.1,45633.7,45633.7,45633.7
Dominica,DMA,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1580645.7,605984.2,2362040.3,2066785.2,1771530.2
Dominica,DMA,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,375480.5,359210.6,464426.9,444664,217391.3
Dominica,DMA,Multiple Lenders,994,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,598000,581000,249750,90750,45250
Dominica,DMA,St. Kitts And Nevis,382,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4074.1,4074.1,3703.7,3703.7,3703.7
Dominica,DMA,St. Lucia,383,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,50740.8,49629.6,69784,67561.8,65709.9
Dominica,DMA,St. Vincent & The Grenadines,384,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,425925.9,413703.7,401203.6,388611,376018.4
Dominica,DMA,Trinidad & Tobago,375,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1184814.8,1157407.2,1110296.3,1078296.4,1047407.4
Dominica,DMA,United Kingdom,012,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1425000,1761000,160000,160000,160000
Dominica,DMA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,107777.8,107777.8,361296.3,352407.5,343518.6
Dominica,DMA,"Venezuela, Republic Bolivarian",463,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,611555.6,595555.6,579555.6
Dominica,DMA,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,26842006.1,26692702.1,28468028.5,28421080.4,26839470
Dominica,DMA,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1219000,1234000,1753893.5,1795896.2,1828137.7
Ethiopia,ETH,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,44465331.3,44119829.6,57967902.7,69125724.5,72082720.5
Ethiopia,ETH,Arab African International Bank,922,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,168000,250000,110000,299600,463728.2
Ethiopia,ETH,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2912000,3504000,6235582.2,6142582.2,6048582.2
Ethiopia,ETH,Arab Monetary Fund,973,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,333000,562000,345538.5,338538.5,332538.5
Ethiopia,ETH,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,66250000,66250000,65998000,65998000,65998000
Ethiopia,ETH,Canada,301,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,23911000,28694000,32072105.7,28605105.7,18896105.7
Ethiopia,ETH,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,978639633.3,864944345.4,886354873.1,869646832.7,838228893.3
Ethiopia,ETH,Eastern & Southern African Trade & Dev. Bank (TDB),817,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,7171000,9711333.4,9384333.4,9059333.4
Ethiopia,ETH,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5049531.4,5326102.3,6421121.6,6606873.9,10218474.9
Ethiopia,ETH,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,59345989.4,67761481.5,56056329,57665462.1,57138888.9
Ethiopia,ETH,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4390069.3,4391237.9,4611441.8,4515728,4420014.2
Ethiopia,ETH,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,48602000,23651000,44393039.7,43735039.7,43078039.7
Ethiopia,ETH,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9260748.4,10058890.2,10252665.2,10933442.1,11603136.7
Ethiopia,ETH,Israel,546,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13114000,18569000,34094000,33998000,33904000
Ethiopia,ETH,Italy,006,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,23608518.7,18679027,25720261.4,52745911.8,72908391.9
Ethiopia,ETH,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,37487000,38684000,54141090.8,52470090.8,50798090.8
Ethiopia,ETH,"Korea, Republic Of",742,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13000,0,4402017.7,6872857,6872857
Ethiopia,ETH,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6432572.2,173074.2,5736800.5,7822878.7,7684538.8
Ethiopia,ETH,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,255275.6,257972.4,463210.6,460330,457449.5
Ethiopia,ETH,Nordic Investment Bank,969,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1289110.5,1061517.2,1117987.2,1110785.9,1103584.5
Ethiopia,ETH,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13212201.1,16034638.2,12026140.9,10951040.9,9943707.6
Ethiopia,ETH,Poland,076,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,336000,474000,3478456.4,4503494.1,4628300.5
Ethiopia,ETH,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,20515266.7,19863266.7,19213266.7
Ethiopia,ETH,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2989066.7,1462666.7,4588268.1,5010245.9,5567179.1
Ethiopia,ETH,South Africa,216,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15969000,16238000,16724660.5,16339660.5,15956660.5
Ethiopia,ETH,Sweden,010,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,28740000,29131000,26996555.6,26222555.6,25450555.6
Ethiopia,ETH,Switzerland,011,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,178302000,210628000,86340612.4,88099785.1,85988715.9
Ethiopia,ETH,Turkey,055,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,46897000,42668000,8520000,8520000,8520000
Ethiopia,ETH,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3258472.4,2868000,10301952.9,46952.9,46952.9
Ethiopia,ETH,United Kingdom,012,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,44678000,43296000,72363405.7,99339072.3,34382739
Ethiopia,ETH,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,327966000,263021000,292002007.1,288181007.1,208089007.1
Ethiopia,ETH,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2165407749.8,1997419859.3,2085286493.2,2190885736.5,2074504763.8
Ethiopia,ETH,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,113573000,140177000,224849600.3,294956272.9,345046044.7
Fiji,FJI,Asian Dev. Bank   ,915,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13357000,13774000,15294917.6,17501584.2,31188850.9
Fiji,FJI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,34246968.4,23033239.4,28160802.2,31376969.7,27289072.5
Fiji,FJI,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,108000,108000,108000
Fiji,FJI,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,21000,511000,244000,244000,244000
Fiji,FJI,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10167360.3,152957.1,113015.9,113015.9,113015.9
Fiji,FJI,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,116873442.8,2248244.5,1237093.5,1208144.4,584772.7
Fiji,FJI,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,26262000,19024000,163861460,116093620,100501660
Fiji,FJI,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,211194354.3,274829985.1,211100614,171800743.1,169394249.8
Fiji,FJI,World Bank-IBRD                         ,901,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2720000,1806000,1203277.8,3026481.4,5989069.7
"Gambia, The",GMB,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2086341.7,2277664.9,2798119.8,2770754.6,2736188.4
"Gambia, The",GMB,Arab African International Bank,922,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,74000,121000,234000,234000,234000
"Gambia, The",GMB,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2616000,770000,3756352.4,4133402.4,4065402.4
"Gambia, The",GMB,Belgium,002,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,31349.6,31961.2,34440.6,34440.6,34440.6
"Gambia, The",GMB,Economic Community of West African States (ECOWAS),997,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2029444.1,225693.9,3239651,3186651,3127651
"Gambia, The",GMB,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2531000,1120000,2493200.5,2464200.5,2427200.5
"Gambia, The",GMB,International Bank for Economic Cooperation (IBEC),877,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,39000,38000,37500,36500,34500
"Gambia, The",GMB,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1566828.7,1239474.8,1596057.4,1585975.3,1577333.7
"Gambia, The",GMB,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6731561,6580849.2,4255790.7,4031119.5,5822728.2
"Gambia, The",GMB,Islamic Dev. Bank,976,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14050364.9,7165179.4,14152257.3,14031250.5,13907363.3
"Gambia, The",GMB,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3455078.6,502895,4435428.6,4376140.1,3837602.4
"Gambia, The",GMB,Multiple Lenders,994,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2511000,2452000,2422017.3,2287350.7,2155684
"Gambia, The",GMB,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3884000,5565000,7959938,5830604.6,4065771.3
"Gambia, The",GMB,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,626666.6,666133.4,2327897.1,2884846.6,2853113.2
"Gambia, The",GMB,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1212797.8,279918.4,1407459.8,1393845.1,1379685.9
"Gambia, The",GMB,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,47636289.8,32692462.7,56062791.5,54721054.8,54804846.7
"Gambia, The",GMB,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2594000,2591000,4912681,5439973.3,6546181.8
Ghana,GHA,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,21074815,25944482.6,42980990.4,52999493.8,54701850.4
Ghana,GHA,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3300655.6,3619138.1,2816961.5,2777761.5,2804326.8
Ghana,GHA,Austria,001,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22470011.4,22820263.1,29848403.9,28121567.2,21256059.3
Ghana,GHA,Belgium,002,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22493506,26868590.2,11465991.4,10389006.6,8543448.2
Ghana,GHA,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,859123000,1160607000,790470000,822456000,1040865000
Ghana,GHA,Brazil,431,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17661000,17392000,15034433.4,14822433.4,14609433.4
Ghana,GHA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,388958334.9,334336162.3,503276897.1,200060051.8,185867688.1
Ghana,GHA,Czech Republic,068,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6494973.8,1996432.3,361037.8,357356.5,353675.2
Ghana,GHA,Economic Community of West African States (ECOWAS),997,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2270980.9,2168968.3,3604352.8,3521627.6,3440583.7
Ghana,GHA,Egypt,142,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17454000,106090000,45475836.4,44797836.4,44120836.4
Ghana,GHA,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6307995.6,5903686.6,6597298.6,6489313.8,6382556.1
Ghana,GHA,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,156885377.6,133682917.6,122986839.3,109546285.9,71225156.5
Ghana,GHA,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12959075.4,22218293.1,26974804.1,26965381.2,26415557.3
Ghana,GHA,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,21652000,22017353,57757680.9,56903680.9,55937680.9
Ghana,GHA,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8197527,6678363.9,5960764.5,6707497.1,6647006.1
Ghana,GHA,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,111924636.3,90857233.1,119851858.3,129981259.5,133927592.4
Ghana,GHA,Israel,546,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,55311149.4,55012676,18419240.8,18306240.8,5685686.3
Ghana,GHA,Italy,006,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4880467.3,11023182.9,2760461.3,3044634.9,3044634.9
Ghana,GHA,"Korea, Republic Of",742,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,127511287.6,129749763.1,128022033.1,124128527.7,122093961.8
Ghana,GHA,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3320037.3,1678493.4,2415898.1,2393829.6,2354304
Ghana,GHA,Mauritius,257,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3764000,8037000,7042000,6910000,6780000
Ghana,GHA,Multiple Lenders,994,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9609000,10602278,11695488.5,12885808.5,14208863.8
Ghana,GHA,Netherlands,007,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,59217179.8,55210690,69727360.1,40958225.7,43641995.6
Ghana,GHA,Nigeria,261,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,53000,154000,175000,169000,164000
Ghana,GHA,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2696707.7,3980526.6,9200777.4,9113773.7,9292941.5
Ghana,GHA,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3946240,4886000,6138232,4447565.4,2773898.7
Ghana,GHA,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4186933.4,59200,1289448.6,1258515.3,1227848.6
Ghana,GHA,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12146461.9,18499081.7,13449807.4,4954729.6,4899645.6
Ghana,GHA,Sweden,010,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6988332.7,4855816.6,3445813.7,3445813.7,3445813.7
Ghana,GHA,Turkey,055,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,19253000,14774000,14867307.7,14517307.7,14167307.7
Ghana,GHA,United Kingdom,012,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,173800741.1,84882562.6,58292405.3,32634121.2,30913500
Ghana,GHA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,184846000,144401000,100251348.1,87659550.2,71523883.5
Ghana,GHA,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2555437583.2,2747271056.9,2401472171.8,2081863478,2233713394.3
Ghana,GHA,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,87166000,115192000,168815399.3,190437080.9,212694457.9
Grenada,GRD,Austria,001,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,717000,737000,1420846.2,1370846.2,1320846.2
Grenada,GRD,Barbados,329,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,450000,242000,447461.5,436461.5,426461.5
Grenada,GRD,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,19050370.4,18149000,17397230.1,16658859.7,15919489.4
Grenada,GRD,Caribbean Dev. Bank,906,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12628967.5,12095346.8,13031501.1,11785739.6,11515840.4
Grenada,GRD,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,532337.1,2282.9,239166.5,531023.4,517569.2
Grenada,GRD,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,205725.7,211994.7,118259.1,16000,16000
Grenada,GRD,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2922260.1,1934970.3,2604005.4,3756220.2,4044273.9
Grenada,GRD,Italy,006,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,196199,167168,202967,200086.5,200086.5
Grenada,GRD,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2496615.4,1734007.8,1924995.3,1680841.8,1440393.8
Grenada,GRD,Multiple Lenders,994,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5248000,2583000,2336421.1,2235421.1,2134421.1
Grenada,GRD,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2723000,2627000,2284692.1,2204692.1,1925692.1
Grenada,GRD,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,32000,0,0,0,0
Grenada,GRD,Trinidad & Tobago,375,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,962000,1106000,2785300,2737300,2689300
Grenada,GRD,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,551000,0,131842.1,728175.4,699175.4
Grenada,GRD,"Venezuela, Republic Bolivarian",463,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1491000,1490000,735307.7,717307.7,698307.7
Grenada,GRD,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,54466309.9,49281770.5,49412201.7,49451434.9,48101290
Grenada,GRD,World Bank-IBRD                         ,901,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1171000,564000,447210.5,453210.5,455210.5
Grenada,GRD,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2407000,2591000,3192903.7,3715323.6,3876980.7
Guinea,GIN,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3205505,3470130.5,5039838,5023995,5350100.3
Guinea,GIN,Angola,225,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13895000,6622000,11536285.7,11456285.7,11376285.7
Guinea,GIN,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2576469.3,1472102.7,4697988.8,4732671.7,4874786.1
Guinea,GIN,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14467539.4,23527397.9,48552772.5,96356086.3,137256709.5
Guinea,GIN,"Congo, Rep.",234,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,975000,3556000,2468049.2,2438049.2,2407049.2
Guinea,GIN,Economic Community of West African States (ECOWAS),997,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2374816.8,1775728.6,1709126.2,1674126.2,1638126.2
Guinea,GIN,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8927929.8,618677.1,4319455.5,5625766.9,5585272.6
Guinea,GIN,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,24175051.5,671184.8,30915557.4,14190020.8,14109032.2
Guinea,GIN,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3000,10000,942000,942000,953428.6
Guinea,GIN,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1506034.8,1655477.8,1499251.6,1492050.4,1481968.3
Guinea,GIN,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5486664.3,60020298.5,28867141.1,55089963.9,49470067.5
